p1(H)=0.1,p1(H)=0.2,p1(H)=0.3,p1(H)=0.4,p1(H)=0.5,p1(H)=0.6,p1(H)=0.7,p1(H)=0.8,p1(H)=0.9,Turn
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,1,-1,1,-1,-1,-1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
1,1,-1,1,-1,1,1,-1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,-1,-1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,1,1,-1,1,-1,-1,1,2
-1,-1,-1,-1,-1,-1,1,1,-1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,1,-1,-1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
1,-1,-1,1,-1,1,1,-1,1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,1,1,2
-1,-1,-1,1,-1,-1,-1,1,1,2
-1,1,1,-1,-1,1,-1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,-1,-1,1,-1,1,-1,1,-1,2
-1,1,1,1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,-1,1,1,2
-1,-1,-1,1,1,1,1,-1,1,2
-1,-1,1,1,1,-1,1,-1,1,2
-1,-1,1,1,-1,-1,-1,-1,1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,1,1,1,-1,-1,1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,1,-1,-1,1,1,-1,1,1,2
-1,-1,1,1,-1,1,-1,-1,1,2
-1,-1,1,-1,1,-1,-1,1,1,2
-1,1,-1,1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,1,1,1,1,1,1,1,1,2
-1,1,-1,1,1,1,-1,1,1,2
-1,-1,1,1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,1,-1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,1,-1,1,1,-1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,1,-1,1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,-1,1,1,-1,-1,1,1,1,2
-1,1,-1,1,1,-1,1,1,1,2
-1,-1,1,1,-1,-1,1,1,1,2
1,-1,-1,1,-1,1,1,1,-1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,1,-1,-1,1,-1,1,-1,-1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,-1,-1,2
1,-1,-1,-1,-1,-1,1,-1,1,2
-1,1,1,-1,-1,1,-1,1,1,2
-1,1,-1,-1,1,-1,1,-1,1,2
-1,-1,1,-1,-1,-1,-1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,-1,-1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,-1,1,2
1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,-1,2
1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,-1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,1,-1,1,1,-1,-1,-1,1,2
-1,1,-1,-1,-1,-1,1,-1,-1,2
-1,1,-1,1,-1,-1,1,1,1,2
-1,-1,1,-1,-1,-1,-1,1,1,2
-1,1,1,1,-1,1,1,1,1,2
-1,1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,1,-1,1,-1,-1,-1,-1,-1,2
1,1,-1,-1,1,-1,1,1,1,2
-1,1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,-1,2
-1,-1,1,-1,-1,-1,-1,1,1,2
1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,-1,1,2
-1,1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,1,-1,-1,-1,1,1,-1,1,2
-1,-1,1,1,1,1,1,1,1,2
1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,-1,1,1,1,1,-1,1,2
-1,1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,1,1,1,1,-1,1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,-1,-1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,1,-1,-1,1,1,-1,1,1,2
-1,-1,1,1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,-1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,1,-1,-1,-1,1,-1,1,1,2
-1,-1,1,-1,1,1,1,1,1,2
1,-1,-1,-1,1,1,1,1,1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,-1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
1,-1,-1,1,1,1,1,1,-1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
1,-1,-1,-1,1,1,1,-1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
1,1,-1,-1,-1,1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,1,1,1,1,-1,1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,1,-1,1,-1,1,2
-1,-1,1,1,-1,-1,1,-1,1,2
-1,-1,1,-1,-1,1,1,-1,-1,2
-1,-1,-1,1,-1,-1,1,-1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,-1,1,1,2
1,-1,-1,1,-1,1,1,1,-1,2
-1,-1,1,-1,1,1,1,-1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,-1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,-1,2
-1,-1,1,1,1,1,-1,-1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,1,-1,-1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,1,-1,-1,1,-1,-1,1,1,2
-1,-1,1,-1,1,1,-1,1,1,2
-1,-1,1,1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,-1,1,1,1,-1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,-1,1,-1,1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,-1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,1,1,1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,1,1,-1,-1,1,-1,1,1,2
-1,1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
1,-1,-1,-1,1,-1,1,-1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
1,-1,-1,1,-1,1,-1,-1,1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,1,-1,-1,1,1,-1,1,1,2
1,1,1,-1,1,-1,-1,1,1,2
-1,-1,-1,1,1,1,1,-1,1,2
-1,-1,-1,1,-1,1,1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,1,-1,-1,-1,1,1,-1,1,2
1,-1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,1,1,-1,-1,1,1,2
-1,-1,-1,1,1,1,1,-1,-1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,1,-1,1,-1,2
-1,1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,1,1,1,-1,-1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,1,-1,-1,-1,1,-1,-1,1,2
-1,-1,1,1,-1,1,-1,-1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,-1,1,1,-1,1,1,1,1,2
1,-1,1,1,-1,1,1,1,1,2
1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,1,-1,1,-1,1,1,2
-1,1,1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
1,-1,-1,-1,1,1,-1,1,1,2
1,-1,1,-1,-1,-1,1,-1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
1,-1,1,-1,1,1,1,-1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,-1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,1,1,-1,-1,1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,-1,-1,1,1,1,1,1,-1,2
-1,-1,1,-1,1,1,-1,1,1,2
-1,1,1,1,1,1,1,-1,-1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,1,-1,1,-1,-1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,1,1,-1,1,1,1,-1,-1,2
-1,-1,-1,1,1,-1,-1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
1,-1,1,-1,1,1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,1,-1,-1,1,-1,-1,1,2
-1,1,-1,-1,-1,1,-1,-1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,1,-1,-1,-1,1,1,2
-1,-1,-1,1,1,1,-1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,1,1,1,1,1,-1,1,2
-1,1,-1,-1,1,-1,1,1,-1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,-1,-1,1,1,-1,-1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
1,-1,1,-1,-1,-1,1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,1,1,-1,1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
1,1,-1,-1,-1,1,-1,1,1,2
-1,1,-1,1,-1,1,1,-1,-1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,1,1,1,-1,1,-1,-1,2
1,1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,-1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,1,-1,-1,-1,-1,1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,1,1,1,1,-1,-1,1,1,2
-1,1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,-1,1,2
1,1,-1,-1,1,1,-1,1,1,2
-1,-1,1,1,-1,1,1,-1,1,2
-1,1,-1,1,1,-1,-1,1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,1,1,1,-1,-1,1,2
-1,-1,-1,-1,-1,-1,1,-1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,1,-1,1,-1,1,-1,-1,1,2
-1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,-1,1,-1,1,1,1,2
-1,1,1,1,-1,-1,1,-1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,1,-1,1,2
-1,-1,1,1,1,1,-1,-1,1,2
-1,-1,-1,1,-1,-1,1,1,-1,2
-1,1,1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,-1,-1,1,-1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,1,1,-1,-1,-1,1,2
-1,-1,-1,-1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,1,2
1,-1,-1,1,-1,-1,1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,1,-1,1,1,1,1,-1,2
-1,-1,1,1,1,1,-1,1,1,2
1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,1,1,1,1,-1,-1,1,2
-1,1,-1,1,-1,1,1,1,1,2
1,-1,-1,1,1,-1,-1,1,1,2
-1,-1,1,-1,1,1,1,-1,1,2
-1,-1,1,-1,1,-1,1,-1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,-1,1,1,1,-1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,-1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,-1,1,2
-1,-1,1,-1,-1,-1,1,1,-1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,1,-1,-1,1,1,-1,-1,1,2
-1,-1,1,1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
1,-1,-1,1,-1,1,1,1,1,2
-1,1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,-1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,-1,-1,1,2
-1,-1,-1,-1,1,1,1,-1,1,2
-1,-1,1,1,1,-1,1,1,1,2
-1,-1,-1,1,1,1,1,1,-1,2
-1,1,1,1,1,-1,1,-1,-1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,-1,1,1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,-1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,-1,1,2
-1,1,1,-1,-1,1,1,-1,-1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,-1,1,2
-1,-1,-1,1,-1,1,1,-1,1,2
-1,-1,1,1,-1,-1,1,-1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,1,1,-1,-1,-1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,1,1,1,-1,-1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,1,1,1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,1,-1,2
-1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,1,-1,1,1,1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,1,1,-1,1,1,2
1,-1,-1,-1,1,-1,-1,-1,1,2
-1,-1,-1,-1,1,-1,1,-1,1,2
-1,-1,-1,1,1,-1,1,-1,1,2
-1,-1,-1,-1,1,-1,-1,-1,1,2
-1,-1,1,-1,1,-1,-1,-1,1,2
-1,-1,1,-1,-1,-1,1,-1,1,2
-1,-1,1,1,1,1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
1,-1,-1,1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,1,1,1,-1,1,2
-1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,1,-1,-1,-1,-1,1,-1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,1,-1,-1,-1,-1,1,1,2
1,-1,-1,-1,-1,1,1,1,1,2
1,1,-1,1,1,1,-1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,1,-1,1,-1,1,1,2
-1,1,-1,1,-1,-1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,1,-1,-1,-1,-1,-1,1,1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,-1,1,-1,-1,1,1,-1,2
-1,-1,1,-1,1,-1,1,1,1,2
-1,-1,1,-1,1,1,1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,1,1,-1,-1,1,1,1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,-1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,1,-1,-1,-1,-1,1,-1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
1,-1,-1,1,1,-1,1,-1,1,2
-1,-1,1,1,1,-1,1,1,1,2
-1,-1,-1,1,1,1,1,1,1,2
-1,-1,-1,1,-1,1,1,1,1,2
-1,-1,-1,1,1,-1,-1,1,1,2
-1,1,-1,1,1,-1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,-1,-1,1,-1,1,-1,1,1,2
-1,1,-1,1,1,-1,1,1,1,2
-1,1,-1,-1,1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
-1,-1,-1,-1,1,1,1,1,1,2
-1,-1,1,1,-1,1,-1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,1,-1,-1,1,1,1,2
-1,-1,-1,1,1,-1,1,1,-1,2
-1,-1,1,-1,1,-1,-1,1,1,2
-1,-1,1,1,-1,1,1,1,-1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,1,-1,-1,2
1,1,1,-1,-1,1,1,1,1,2
-1,-1,1,-1,-1,1,-1,1,1,2
1,-1,-1,1,-1,1,1,1,1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,1,-1,-1,1,1,-1,1,1,2
1,1,-1,-1,1,1,1,1,1,2
-1,1,-1,1,1,1,1,1,-1,2
-1,-1,-1,-1,-1,1,1,-1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,1,1,1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
1,1,-1,1,-1,1,1,1,1,2
-1,1,1,-1,1,1,-1,1,1,2
-1,-1,1,-1,-1,-1,-1,1,1,2
-1,-1,-1,1,-1,-1,1,1,1,2
-1,1,-1,1,1,1,-1,1,-1,2
-1,-1,1,-1,-1,1,1,1,1,2
-1,1,-1,1,1,-1,1,-1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,1,1,1,1,-1,1,-1,2
-1,1,1,-1,1,-1,-1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,1,-1,1,1,1,-1,1,2
-1,1,-1,-1,-1,1,1,1,1,2
-1,1,-1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
1,-1,1,-1,-1,1,-1,1,1,2
-1,-1,1,1,1,1,1,1,1,2
-1,-1,-1,-1,-1,-1,-1,1,1,2
-1,1,1,-1,1,-1,-1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,-1,1,1,2
-1,-1,-1,1,1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,1,2
-1,-1,1,-1,-1,-1,-1,1,1,2
-1,-1,-1,1,1,1,1,-1,1,2
-1,-1,-1,-1,-1,-1,1,1,1,2
-1,-1,1,-1,-1,-1,1,1,1,2
-1,-1,-1,-1,1,-1,1,1,-1,2
-1,1,-1,-1,1,-1,1,-1,1,2
-1,1,-1,1,-1,-1,-1,1,1,2
-1,-1,-1,-1,1,-1,1,-1,-1,2
-1,1,1,-1,-1,1,1,1,1,2
-1,-1,-1,-1,-1,1,-1,1,1,2
1,1,-1,-1,-1,1,1,1,1,2
